locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Kraków Dębniki,ul. Spacerowa,3,49,599000,12224,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-spacerowa-3-pokojowe-h0i1u7,https://s2.adresowa.pl/oi/47/74/3c8d60_d67a_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-spacerowa.webp
Kraków Bronowice,ul. Bolesława Czerwieńskiego,3,54,730000,13519,Pośrednik,,32,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-boleslawa-czerwienskiego-3-pokojowe-c1u5i1,https://s2.adresowa.pl/oi/17/7d/3c8bb6_41cf_cover@2x-3-pokojowe-mieszkanie-krakow-bronowice-ul-boleslawa-czerwienskiego.webp
Kraków Prądnik Czerwony,ul. Celarowska,3,47,781605,16630,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-celarowska-3-pokojowe-n4e5b1,https://s2.adresowa.pl/oi/5c/7c/3c9df6_8ba6_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-celarowska.webp
Kraków Podgórze,ul. Węgierska,2,44,1040000,23636,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-wegierska-2-pokojowe-p8i5a3,https://s2.adresowa.pl/oi/50/44/3c9c54_c57f_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-wegierska.webp
Kraków Ludwinów,ul. Barska,3,72,1590000,22083,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-krakow-ludwinow-ul-barska-3-pokojowe-q6n3c4,https://s2.adresowa.pl/oi/2e/6a/3c9bdc_30a4_cover@2x-3-pokojowe-mieszkanie-krakow-ludwinow-ul-barska.webp
Kraków Prądnik Biały,ul. Kuźnicy Kołłątajowskiej,1,30,565000,18833,Pośrednik,,30,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-kuznicy-kollatajowskiej-1-pokoj-m6t0f7,https://s2.adresowa.pl/oi/5a/4a/3c8af8_e88c_cover@2x-1-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-kuznicy-kollatajowskiej.webp
Kraków Nowa Huta,os. Albertyńskie,3,60,760000,12667,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-albertynskie-3-pokojowe-f3d9u1,https://s2.adresowa.pl/oi/55/71/3c8714_edf3_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-albertynskie.webp
Kraków Dębniki,ul. bpa Albina Małysiaka,3,88,1399200,15900,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-bpa-albina-malysiaka-3-pokojowe-l4u9g5,https://s2.adresowa.pl/oi/11/60/3c9974_c297_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-bpa-albina-malysiaka.webp
Kraków Podgórze,ul. Kalwaryjska,1,25,375000,15000,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-kalwaryjska-1-pokoj-x6d3h2,https://s2.adresowa.pl/oi/21/77/3c98ee_6a62_cover@2x-1-pokojowe-mieszkanie-krakow-podgorze-ul-kalwaryjska.webp
Kraków,Grzegórzki,2,23,396000,17217,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-2-pokojowe-23-m2-w9i2k5,https://s2.adresowa.pl/oi/70/22/3c988e_951d_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki.webp
Kraków Mistrzejowice,os. Piastów,4,56,749000,13375,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-piastow-4-pokojowe-c2u2u3,https://s2.adresowa.pl/oi/6c/12/3c823e_f658_cover@2x-4-pokojowe-mieszkanie-krakow-mistrzejowice-os-piastow.webp
Kraków Mistrzejowice,os. Kombatantów,3,53,615000,11604,Pośrednik,,29,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-kombatantow-3-pokojowe-b0f8n6,https://s2.adresowa.pl/oi/47/7b/3c8218_3c6f_cover@2x-3-pokojowe-mieszkanie-krakow-mistrzejowice-os-kombatantow.webp
Kraków Prądnik Czerwony,ul. Pilotów,4,65,879000,13523,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-pilotow-4-pokojowe-q7i1f2,https://s2.adresowa.pl/oi/3a/31/3c988a_4f1e_cover@2x-4-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-pilotow.webp
Kraków Górka Narodowa,ul. Stefana Banacha,2,37,750000,20270,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-stefana-banacha-2-pokojowe-r1a9p8,https://s2.adresowa.pl/oi/6f/48/3c97fe_a1e5_cover@2x-2-pokojowe-mieszkanie-krakow-gorka-narodowa-ul-stefana-banacha.webp
Kraków Stare Miasto,ul. Kątowa,1,22,399000,18136,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-katowa-1-pokoj-e8h8f8,https://s2.adresowa.pl/oi/64/4d/3c97a8_af1f_cover@2x-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-katowa.webp
Kraków Prądnik Biały,ul. Siewna,4,106,1580000,14906,Pośrednik,,30,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-siewna-4-pokojowe-d9s3y0,https://s2.adresowa.pl/oi/7f/61/3c80ba_90e8_cover@2x-4-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-siewna.webp
Kraków Stare Miasto,ul. Józefa Szujskiego,3,144,4200000,29167,Pośrednik,,40,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-jozefa-szujskiego-3-pokojowe-y3n3m0,https://s2.adresowa.pl/oi/66/3e/3c80b6_a913_cover@2x-3-pokojowe-mieszkanie-krakow-stare-miasto-ul-jozefa-szujskiego.webp
Kraków Dębniki,ul. Jana Gutenberga,1,38,625000,16447,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-jana-gutenberga-1-pokoj-r6q5h3,https://s2.adresowa.pl/oi/5b/5b/3c92ee_63d1_cover@2x-1-pokojowe-mieszkanie-krakow-debniki-ul-jana-gutenberga.webp
Kraków Ruczaj,ul. dr. Jana Piltza,2,36,657000,18250,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-dr-jana-piltza-2-pokojowe-r4l0e6,https://s2.adresowa.pl/oi/30/42/3c90e6_e159_cover@2x-2-pokojowe-mieszkanie-krakow-ruczaj-ul-dr-jana-piltza.webp
Kraków Nowa Huta,os. Teatralne,2,39,450000,11538,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-teatralne-2-pokojowe-d4f0n2,https://s2.adresowa.pl/oi/2c/18/3c7bf0_bf7c_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-teatralne.webp
Kraków Kleparz,ul. Helclów,2,34,609000,17912,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-krakow-kleparz-ul-helclow-2-pokojowe-i0p8j5,https://s2.adresowa.pl/oi/60/6d/3c7d3e_277e_cover@2x-2-pokojowe-mieszkanie-krakow-kleparz-ul-helclow.webp
Kraków Podgórze,ul. Walerego Sławka,3,59,890000,15085,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-walerego-slawka-3-pokojowe-z3u6b2,https://s2.adresowa.pl/oi/45/18/3c7ba0_f796_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-walerego-slawka.webp
Kraków Prokocim,ul. Górna,3,65,970000,14923,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-gorna-3-pokojowe-m9h7u7,https://s2.adresowa.pl/oi/34/34/3c8f4a_e0fd_cover@2x-3-pokojowe-mieszkanie-krakow-prokocim-ul-gorna.webp
Kraków Azory,ul. Piotra Stachiewicza,3,73,940000,12877,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-krakow-azory-ul-piotra-stachiewicza-3-pokojowe-t3x9d0,https://s2.adresowa.pl/oi/21/14/3c8e4c_8ec2_cover@2x-3-pokojowe-mieszkanie-krakow-azory-ul-piotra-stachiewicza.webp
Kraków Prądnik Czerwony,ul. Klemensa Janickiego,3,44,700000,15909,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-klemensa-janickiego-3-pokojowe-a5n7a4,https://s2.adresowa.pl/oi/24/71/3c8b3c_3e1a_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-klemensa-janickiego.webp
Kraków Podgórze,ul. Walerego Sławka,3,60,899000,14983,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-walerego-slawka-3-pokojowe-h3d4o0,https://s2.adresowa.pl/oi/6e/1c/3c7b9e_50a8_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-walerego-slawka.webp
Kraków Czyżyny,ul. Sołtysowska,2,43,679000,15791,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-soltysowska-2-pokojowe-r4q8x5,https://s2.adresowa.pl/oi/7f/35/3c7aca_334b_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-soltysowska.webp
Kraków Skotniki,ul. prof. Michała Bobrzyńskiego,2,52,826000,15885,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-skotniki-ul-prof-michala-bobrzynskiego-2-pokojowe-a2m9j1,https://s2.adresowa.pl/oi/72/68/3b254c_b9a1_cover@2x-2-pokojowe-mieszkanie-krakow-skotniki-ul-prof-michala-bobrzynskiego.webp
Kraków Grzegórzki,ul. Rakowicka,3,67,1800000,26866,bez pośredników,,44,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-rakowicka-3-pokojowe-q6p0x0,https://s2.adresowa.pl/oi/1f/62/3c8bb2_f120_cover@2x-3-pokojowe-mieszkanie-krakow-grzegorzki-ul-rakowicka.webp
Kraków Grzegórzki,ul. Janusza Meissnera,2,43,679000,15791,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-janusza-meissnera-2-pokojowe-a1q4w1,https://s2.adresowa.pl/oi/22/6b/3c8b6c_a521_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-ul-janusza-meissnera.webp
Kraków Łagiewniki,ul. Krokusowa,2,51,850000,16667,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-ul-krokusowa-2-pokojowe-u5d4g1,https://s2.adresowa.pl/oi/38/23/3c8b02_b619_cover@2x-2-pokojowe-mieszkanie-krakow-lagiewniki-ul-krokusowa.webp
Kraków,ul. Witkowicka,3,71,1099000,15479,Pośrednik,,39,https://adresowo.pl/o/mieszkanie-krakow-ul-witkowicka-3-pokojowe-n4g6h2,https://s2.adresowa.pl/oi/6d/19/3c7398_8892_cover@2x-3-pokojowe-mieszkanie-krakow-ul-witkowicka.webp
Kraków Bieżanów,ul. Barbary,3,61,630000,10328,Pośrednik,,30,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-barbary-3-pokojowe-i0l4p3,https://s2.adresowa.pl/oi/7a/29/3c72be_f24a_cover@2x-3-pokojowe-mieszkanie-krakow-biezanow-ul-barbary.webp
Kraków Prądnik Biały,ul. Kuźnicy Kołłątajowskiej,2,43,784800,18251,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-kuznicy-kollatajowskiej-2-pokojowe-l6r9p2,https://s2.adresowa.pl/oi/75/6c/3c8a8e_d5d2_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-kuznicy-kollatajowskiej.webp
Kraków Krowodrza,ul. Józefa Friedleina,1,36,587000,16306,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-jozefa-friedleina-1-pokoj-t4t5f2,https://s2.adresowa.pl/oi/52/26/3c860c_af0d_cover@2x-1-pokojowe-mieszkanie-krakow-krowodrza-ul-jozefa-friedleina.webp
Kraków Prądnik Czerwony,ul. Eugeniusza Baziaka,2,50,720000,14400,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-eugeniusza-baziaka-2-pokojowe-g1n2o5,https://s2.adresowa.pl/oi/10/18/3c84d8_d325_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-eugeniusza-baziaka.webp
Kraków,ul. Na Błonie,2,45,695000,15444,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-ul-na-blonie-2-pokojowe-c3o1c0,https://s2.adresowa.pl/oi/16/77/3c72ba_d77d_cover@2x-2-pokojowe-mieszkanie-krakow-ul-na-blonie.webp
Kraków,ul. Zabawa,1,25,549000,21960,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-ul-zabawa-1-pokoj-x3y5v4,https://s2.adresowa.pl/oi/4a/52/3c72b4_fb7b_cover@2x-1-pokojowe-mieszkanie-krakow-ul-zabawa.webp
Kraków Podgórze Duchackie,ul. Jana Sas-Zubrzyckiego,3,49,699000,14265,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-jana-sas-zubrzyckiego-3-pokojowe-y5r9b6,https://s2.adresowa.pl/oi/43/6b/3c83cc_e6cb_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-jana-sas-zubrzyckiego.webp
Kraków Podgórze Duchackie,ul. Serbska,3,53,629000,11868,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-serbska-3-pokojowe-e1m5v6,https://s2.adresowa.pl/oi/2a/13/3c82c2_6a45_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-serbska.webp
Kraków Prądnik Czerwony,os. Tysiąclecia,2,49,619000,12633,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-os-tysiaclecia-2-pokojowe-l6t2a9,https://s2.adresowa.pl/oi/54/18/3c81c4_a4a6_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-os-tysiaclecia.webp
Kraków Bronowice,ul. Kaspra Żelechowskiego,2,49,780000,15918,Pośrednik,,34,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-kaspra-zelechowskiego-2-pokojowe-q4n5a5,https://s2.adresowa.pl/oi/62/3d/3c7270_8920_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-ul-kaspra-zelechowskiego.webp
Kraków Czyżyny,ul. Śliwkowa,2,33,620000,18788,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-2-pokojowe-w9b6y1,https://s2.adresowa.pl/oi/4b/24/3c7206_81ee_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Rakowice,ul. płk. pil. Stefana Łaszkiewicza,2,36,799999,22222,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-rakowice-ul-plk-pil-stefana-laszkiewicza-2-pokojowe-k7g7b3,https://s2.adresowa.pl/oi/62/6d/3c8038_df86_cover@2x-2-pokojowe-mieszkanie-krakow-rakowice-ul-plk-pil-stefana-laszkiewicza.webp
Kraków Płaszów,ul. Przewóz,2,48,795000,16562,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-plaszow-ul-przewoz-2-pokojowe-r8r7y9,https://s2.adresowa.pl/oi/4e/48/3c7fb8_4122_cover@2x-2-pokojowe-mieszkanie-krakow-plaszow-ul-przewoz.webp
Kraków Ruczaj,ul. Obozowa,3,62,860000,13871,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-obozowa-3-pokojowe-d1t8k0,https://s2.adresowa.pl/oi/16/73/3c7df0_58e5_cover@2x-3-pokojowe-mieszkanie-krakow-ruczaj-ul-obozowa.webp
Kraków Czyżyny,ul. Śliwkowa,2,33,605100,18336,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-2-pokojowe-p8z8w0,https://s2.adresowa.pl/oi/31/48/3c7200_2bba_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Czyżyny,ul. Śliwkowa,3,62,995200,16052,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-3-pokojowe-z4q7j1,https://s2.adresowa.pl/oi/33/57/3c71fa_2740_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Podgórze,ul. Wielicka,2,44,749000,17023,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-wielicka-2-pokojowe-g0z0h1,https://s2.adresowa.pl/oi/61/60/3c7dce_7a5f_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-wielicka.webp
Kraków Górka Narodowa,ul. Macieja Słomczyńskiego,2,49,917000,18714,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-macieja-slomczynskiego-2-pokojowe-i1h3d2,https://s2.adresowa.pl/oi/3e/7e/3c7d94_bc1a_cover@2x-2-pokojowe-mieszkanie-krakow-gorka-narodowa-ul-macieja-slomczynskiego.webp
Kraków Prądnik Czerwony,ul. mjr. Ryszarda Nuszkiewicza,1,35,570000,16286,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-mjr-ryszarda-nuszkiewicza-1-pokoj-u2w4s7,https://s2.adresowa.pl/oi/67/56/3c7d52_6787_cover@2x-1-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-mjr-ryszarda-nuszkiewicza.webp
Kraków Czyżyny,ul. Śliwkowa,3,62,1123200,18116,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-3-pokojowe-f3w7t4,https://s2.adresowa.pl/oi/38/61/3c71fe_b010_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Czyżyny,ul. Śliwkowa,2,42,787300,18745,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-2-pokojowe-a9t9d0,https://s2.adresowa.pl/oi/64/3d/3c71f8_b4bf_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Prądnik Biały,ul. ks. Józefa Meiera,4,75,1179000,15720,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-ks-jozefa-meiera-4-pokojowe-x3t3w5,https://s2.adresowa.pl/oi/5d/62/3c7cec_e775_cover@2x-4-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-ks-jozefa-meiera.webp
Kraków Stare Miasto,ul. Ariańska,1,22,439000,19955,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-arianska-1-pokoj-z7t5a7,https://s2.adresowa.pl/oi/75/77/3c7cea_95d1_cover@2x-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-arianska.webp
Kraków Dąbie,al. Pokoju,1,27,540000,20000,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-dabie-al-pokoju-1-pokoj-e0d6b4,https://s2.adresowa.pl/oi/23/66/3c7ce4_51c5_cover@2x-1-pokojowe-mieszkanie-krakow-dabie-al-pokoju.webp
Kraków Czyżyny,ul. Śliwkowa,3,63,1148700,18233,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-3-pokojowe-f2a5z7,https://s2.adresowa.pl/oi/6e/6a/3c71f4_de5c_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków,ul. Ignacego Krasickiego,2,32,619000,19344,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-ul-ignacego-krasickiego-2-pokojowe-y5a7b3,https://s2.adresowa.pl/oi/5f/5e/3c71f2_4723_cover@2x-2-pokojowe-mieszkanie-krakow-ul-ignacego-krasickiego.webp
Kraków Podgórze,ul. Romualda Traugutta,5,68,760000,11176,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-romualda-traugutta-5-pokojowe-o1p9h8,https://s2.adresowa.pl/oi/68/39/3c7a52_b6bd_cover@2x-5-pokojowe-mieszkanie-krakow-podgorze-ul-romualda-traugutta.webp
Kraków Podgórze,ul. Tadeusza Śliwiaka,2,46,590000,12826,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-tadeusza-sliwiaka-2-pokojowe-h2n7s5,https://s2.adresowa.pl/oi/17/22/3c7a1c_c552_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-tadeusza-sliwiaka.webp
Kraków Podgórze Duchackie,ul. Trybuny Ludów,3,52,1200000,23077,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-trybuny-ludow-3-pokojowe-l8s8v8,https://s2.adresowa.pl/oi/10/52/3c79ae_b5a4_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-trybuny-ludow.webp
Kraków Czyżyny,ul. Śliwkowa,2,48,784500,16344,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-2-pokojowe-v2d9i2,https://s2.adresowa.pl/oi/60/67/3c71e4_6151_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Czyżyny,ul. Śliwkowa,3,47,870000,18511,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-3-pokojowe-p0b5q1,https://s2.adresowa.pl/oi/4e/19/3c71e6_53b0_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Żabiniec,ul. Mikołaja Reja,2,44,629000,14295,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-zabiniec-ul-mikolaja-reja-2-pokojowe-d9l4z1,https://s2.adresowa.pl/oi/49/15/3c782a_d154_cover@2x-2-pokojowe-mieszkanie-krakow-zabiniec-ul-mikolaja-reja.webp
Kraków Dąbie,al. Pokoju,2,34,549000,16147,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-dabie-al-pokoju-2-pokojowe-o2t2m4,https://s2.adresowa.pl/oi/73/7d/3c7768_aeb4_cover@2x-2-pokojowe-mieszkanie-krakow-dabie-al-pokoju.webp
Kraków Krowodrza,ul. Wójtowska,2,35,680000,19429,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wojtowska-2-pokojowe-o6z2a0,https://s2.adresowa.pl/oi/3d/64/3c768a_9f1c_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-wojtowska.webp
Kraków Prądnik Czerwony,ul. 8 Pułku Ułanów,1,27,349000,12926,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-8-pulku-ulanow-1-pokoj-o9n0g5,https://s2.adresowa.pl/oi/18/70/3c71d0_da1b_cover@2x-1-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-8-pulku-ulanow.webp
Kraków Czyżyny,ul. Śliwkowa,2,40,760000,19000,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-2-pokojowe-y1o3n1,https://s2.adresowa.pl/oi/2f/2c/3c71c4_af4c_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Mistrzejowice,ul. gen. Leopolda Okulickiego,1,29,490000,16897,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-ul-gen-leopolda-okulickiego-1-pokoj-g5v7t2,https://s2.adresowa.pl/oi/53/6b/3c7658_ac56_cover@2x-1-pokojowe-mieszkanie-krakow-mistrzejowice-ul-gen-leopolda-okulickiego.webp
Kraków Bronowice,ul. Gabrieli Zapolskiej,2,50,770000,15400,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-gabrieli-zapolskiej-2-pokojowe-b4n6r6,https://s2.adresowa.pl/oi/7d/67/3c74ee_a5b5_cover@2x-2-pokojowe-mieszkanie-krakow-bronowice-ul-gabrieli-zapolskiej.webp
Kraków,ul. Zachodnia,2,56,1199000,21411,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-ul-zachodnia-2-pokojowe-x4z4r9,https://s2.adresowa.pl/oi/35/5c/3c7350_95f0_cover@2x-2-pokojowe-mieszkanie-krakow-ul-zachodnia.webp
Kraków Czyżyny,ul. Śliwkowa,1,29,575000,19828,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-1-pokoj-k3z1s1,https://s2.adresowa.pl/oi/59/6b/3c71c2_cd96_cover@2x-1-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Czyżyny,ul. Śliwkowa,2,45,795900,17687,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-2-pokojowe-z4h1x2,https://s2.adresowa.pl/oi/45/55/3c71bc_e3b8_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Prądnik Biały,ul. Piaskowa,2,42,825000,19643,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-piaskowa-2-pokojowe-n6s0g5,https://s2.adresowa.pl/oi/56/65/3c72fc_d28a_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-piaskowa.webp
Kraków Prądnik Czerwony,ul. Ugorek,3,41,660000,16098,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-ugorek-3-pokojowe-u6h1c0,https://s2.adresowa.pl/oi/55/2b/3c70b6_4781_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-ugorek.webp
Kraków Mistrzejowice,ul. Powstańców,2,37,790000,21351,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-ul-powstancow-2-pokojowe-d2y1o7,https://s2.adresowa.pl/oi/5b/67/3c6eb2_6297_cover@2x-2-pokojowe-mieszkanie-krakow-mistrzejowice-ul-powstancow.webp
Kraków Czyżyny,ul. Śliwkowa,3,46,829900,18041,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-3-pokojowe-q0k4i4,https://s2.adresowa.pl/oi/26/65/3c71c0_6f7c_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Czyżyny,ul. Śliwkowa,2,43,784900,18253,Pośrednik,,3,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-2-pokojowe-q7g1m5,https://s2.adresowa.pl/oi/7c/66/3c71b8_46ee_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-ul-sliwkowa.webp
Kraków Nowa Huta,os. Krakowiaków,3,44,670000,15227,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-krakowiakow-3-pokojowe-a1v3z9,https://s2.adresowa.pl/oi/3f/76/3c6e78_b45a_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-krakowiakow.webp
Kraków Kurdwanów,ul. Kordiana,3,62,759000,12242,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-kordiana-3-pokojowe-e7h7i1,https://s2.adresowa.pl/oi/6b/3f/3c69e2_b58a_cover@2x-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-kordiana.webp
